pokedex_number,name_en,name_ko,generation,status,category,is_paldean,is_hisuian,is_galarian,is_alolan,is_mega,is_gigantamax,has_forms,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,growth_rate,egg_type_number,egg_type_1,egg_type_2,shape,pokedex_color,image_path
78,rapidash-galarian,가라르날쌩마,1,일반,불의말포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,에스퍼,페어리,1.7,80,3,도주,파스텔베일,위험예지,500,65,100,70,80,80,105,2,1,육상,,사족형,하양,
79,slowpoke,야돈,1,일반,얼간이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,에스퍼,1.2,36,3,둔감,마이페이스,재생력,315,90,65,65,40,40,15,2,2,괴수,수중 1,사족형,담홍,
79,slowpoke-galarian,가라르야돈,1,일반,얼간이포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,1.2,36,3,먹보,마이페이스,재생력,315,90,65,65,40,40,15,2,2,괴수,수중 1,사족형,담홍,
80,slowbro,야도란,1,일반,기생포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,에스퍼,1.6,78.5,3,둔감,마이페이스,재생력,490,95,75,110,100,80,30,2,2,괴수,수중 1,이족꼬리형,담홍,
80,slowbro-galarian,가라르야도란,1,일반,기생포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,독,에스퍼,1.6,70.5,3,퀵드로,마이페이스,재생력,490,95,100,95,100,70,30,2,2,괴수,수중 1,이족꼬리형,담홍,
80,slowbro-mega,메가야도란,1,일반,기생포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,물,에스퍼,2,120,1,조가비갑옷,,,590,95,75,180,130,80,30,2,2,괴수,수중 1,팔형,담홍,
81,magnemite,코일,1,일반,자석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,강철,0.3,6,3,자력,옹골참,애널라이즈,325,25,35,70,95,55,45,2,1,광물,,팔형,회색,
82,magneton,레어코일,1,일반,자석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,강철,1,60,3,자력,옹골참,애널라이즈,465,50,60,95,120,70,70,2,1,광물,,군집형,회색,
83,farfetchd,파오리,1,일반,청둥오리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,0.8,15,3,날카로운눈,정신력,오기,377,52,90,55,58,62,60,2,2,비행,육상,단익형,갈색,
83,farfetchd-galarian,가라르파오리,1,일반,청둥오리포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,격투,,0.8,42,2,불굴의마음,,배짱,377,52,95,55,58,62,55,2,2,비행,육상,단익형,갈색,
84,doduo,두두,1,일반,쌍둥이새포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,1.4,39.2,3,도주,일찍기상,갈지자걸음,310,35,85,45,35,35,75,2,1,비행,,다리형,갈색,
85,dodrio,두트리오,1,일반,세쌍둥이새포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,1.8,85.2,3,도주,일찍기상,갈지자걸음,470,60,110,70,60,60,110,2,1,비행,,다리형,갈색,
86,seel,쥬쥬,1,일반,강치포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.1,90,3,두꺼운지방,촉촉바디,아이스바디,325,65,45,55,45,70,45,2,2,수중 1,육상,물고기형,하양,
87,dewgong,쥬레곤,1,일반,강치포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,얼음,1.7,120,3,두꺼운지방,촉촉바디,아이스바디,475,90,70,80,70,95,70,2,2,수중 1,육상,물고기형,하양,
88,grimer,질퍽이,1,일반,진흙포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,독,,0.9,30,3,악취,점착,독수,325,80,80,50,40,50,25,2,1,부정형,,팔형,보라,
88,grimer-alolan,알로라질퍽이,1,일반,진흙포켓몬,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,독,악,0.7,42,3,독수,먹보,과학의힘,325,80,80,50,40,50,25,2,1,부정형,,팔형,초록,
89,muk,질뻐기,1,일반,진흙포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,독,,1.2,30,3,악취,점착,독수,500,105,105,75,65,100,50,2,1,부정형,,팔형,보라,
89,muk-alolan,알로라질뻐기,1,일반,진흙포켓몬,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,독,악,1,52,3,독수,먹보,과학의힘,500,105,105,75,65,100,50,2,1,부정형,,팔형,초록,
90,shellder,셀러,1,일반,두조개포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.3,4,3,조가비갑옷,스킬링크,방진,305,30,65,100,45,25,40,1,1,수중 3,,머리형,보라,
91,cloyster,파르셀,1,일반,두조개포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,얼음,1.5,132.5,3,조가비갑옷,스킬링크,방진,525,50,95,180,85,45,70,1,1,수중 3,,머리형,보라,
92,gastly,고오스,1,일반,가스포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,고스트,독,1.3,0.1,1,부유,,,310,30,35,30,100,35,80,4,1,부정형,,머리형,보라,
93,haunter,고우스트,1,일반,가스포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,고스트,독,1.6,0.1,1,부유,,,405,45,50,45,115,55,95,4,1,부정형,,팔형,보라,
94,gengar,팬텀,1,일반,그림자포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,고스트,독,1.5,40.5,1,저주받은바디,,,500,60,65,60,130,75,110,4,1,부정형,,이족꼬리형,보라,
94,gengar-mega,메가팬텀,1,일반,그림자포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,고스트,독,1.4,40.5,1,그림자밟기,,,600,60,65,80,170,95,130,4,1,부정형,,이족꼬리형,보라,
95,onix,롱스톤,1,일반,돌뱀포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,땅,8.8,210,3,돌머리,옹골참,깨어진갑옷,385,35,45,160,30,45,70,2,1,광물,,뱀형,회색,
96,drowzee,슬리프,1,일반,최면포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,1,32.4,3,불면,예지몽,정신력,328,60,48,45,43,90,42,2,1,인간형,,인간형,노랑,
97,hypno,슬리퍼,1,일반,최면포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,1.6,75.6,3,불면,예지몽,정신력,483,85,73,70,73,115,67,2,1,인간형,,인간형,노랑,
98,krabby,크랩,1,일반,게포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.4,6.5,3,괴력집게,조가비갑옷,우격다짐,325,30,105,90,25,25,50,2,1,수중 3,,곤충형,빨강,
99,kingler,킹크랩,1,일반,집게포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,물,,1.3,60,3,괴력집게,조가비갑옷,우격다짐,475,55,130,115,50,50,75,2,1,수중 3,,곤충형,빨강,
100,voltorb,찌리리공,1,일반,볼포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.5,10.4,3,방음,정전기,유폭,330,40,30,50,55,55,100,2,1,광물,,머리형,빨강,
100,voltorb-hisuian,히스이찌리리공,1,일반,볼포켓몬,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,풀,0.5,13,3,방음,정전기,유폭,330,40,30,50,55,55,100,2,1,광물,,머리형,빨강,
101,electrode,붐볼,1,일반,볼포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,1.2,66.6,3,방음,정전기,유폭,490,60,50,70,80,80,150,2,1,광물,,머리형,빨강,
101,electrode-hisuian,히스이붐볼,1,일반,볼포켓몬,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,풀,1.2,71,3,방음,정전기,유폭,490,60,50,70,80,80,150,2,1,광물,,머리형,빨강,
102,exeggcute,아라리,1,일반,알포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,에스퍼,0.4,2.5,2,엽록소,,수확,325,60,40,80,60,45,40,1,1,식물,,군집형,담홍,
103,exeggutor,나시,1,일반,야자열매포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,에스퍼,2,120,2,엽록소,,수확,530,95,95,85,125,75,55,1,1,식물,,다리형,노랑,
103,exeggutor-alolan,알로라나시,1,일반,야자열매포켓몬,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,풀,드래곤,10.9,415.6,2,통찰,,수확,530,95,105,85,125,75,45,1,1,식물,,다리형,노랑,
104,cubone,탕구리,1,일반,고독포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,땅,,0.4,6.5,3,돌머리,피뢰침,전투무장,320,50,50,95,40,50,35,2,1,괴수,,이족꼬리형,갈색,
105,marowak,텅구리,1,일반,뼈다귀포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,땅,,1,45,3,돌머리,피뢰침,전투무장,425,60,80,110,50,80,45,2,1,괴수,,이족꼬리형,갈색,
105,marowak-alolan,알로라텅구리,1,일반,뼈다귀포켓몬,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,불꽃,고스트,1,34,3,저주받은바디,피뢰침,돌머리,425,60,80,110,50,80,45,2,1,괴수,,이족꼬리형,보라,
106,hitmonlee,시라소몬,1,일반,킥포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,격투,,1.5,49.8,3,유연,이판사판,곡예,455,50,120,53,35,110,87,2,1,인간형,,인간형,갈색,
107,hitmonchan,홍수몬,1,일반,펀치포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,격투,,1.4,50.2,3,날카로운눈,철주먹,정신력,455,50,105,79,35,110,76,2,1,인간형,,인간형,갈색,
108,lickitung,내루미,1,일반,핥기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,1.2,65.5,3,마이페이스,둔감,날씨부정,385,90,55,75,60,75,30,2,1,괴수,,이족꼬리형,담홍,
109,koffing,또가스,1,일반,독가스포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,독,,0.6,1,3,부유,화학변화가스,악취,340,40,65,95,60,45,35,2,1,부정형,,머리형,보라,
110,weezing,또도가스,1,일반,독가스포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,독,,1.2,9.5,3,부유,화학변화가스,악취,490,65,90,120,85,70,60,2,1,부정형,,군집형,보라,
110,weezing-galarian,가라르또도가스,1,일반,독가스포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,독,페어리,3,16,3,부유,화학변화가스,미스트메이커,490,65,90,120,85,70,60,2,1,부정형,,군집형,회색,
111,rhyhorn,뿔카노,1,일반,뿔포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,땅,바위,1,115,3,피뢰침,돌머리,이판사판,345,80,85,95,30,30,25,1,2,괴수,육상,사족형,회색,
112,rhydon,코뿌리,1,일반,드릴포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,땅,바위,1.9,120,3,피뢰침,돌머리,이판사판,485,105,130,120,45,45,40,1,2,괴수,육상,이족꼬리형,회색,
113,chansey,럭키,1,일반,알포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,1.1,34.6,3,자연회복,하늘의은총,치유의마음,450,250,5,5,35,105,50,3,1,요정,,이족꼬리형,담홍,
114,tangela,덩쿠리,1,일반,넝쿨포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,1,35,3,엽록소,리프가드,재생력,435,65,55,115,100,40,60,2,1,식물,,다리형,파랑,
115,kangaskhan,캥카,1,일반,가족포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,2.2,80,3,일찍기상,배짱,정신력,490,105,95,80,40,80,90,2,1,괴수,,이족꼬리형,갈색,
115,kangaskhan-mega,메가캥카,1,일반,가족포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,노말,,2.2,100,1,부자유친,,,590,105,125,100,60,100,100,2,1,괴수,,이족꼬리형,갈색,
116,horsea,쏘드라,1,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.4,8,3,쓱쓱,스나이퍼,습기,295,30,40,70,70,25,60,2,2,수중 1,드래곤,기둥형,파랑,
117,seadra,시드라,1,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.2,25,3,독가시,스나이퍼,습기,440,55,65,95,95,45,85,2,2,수중 1,드래곤,기둥형,파랑,
118,goldeen,콘치,1,일반,금붕어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.6,15,3,쓱쓱,수의베일,피뢰침,320,45,67,60,35,50,63,2,1,수중 2,,물고기형,빨강,
119,seaking,왕콘치,1,일반,금붕어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.3,39,3,쓱쓱,수의베일,피뢰침,450,80,92,65,65,80,68,2,1,수중 2,,물고기형,빨강,
120,staryu,별가사리,1,일반,별포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.8,34.5,3,발광,자연회복,애널라이즈,340,30,45,55,70,55,85,1,1,수중 3,,기둥형,갈색,
121,starmie,아쿠스타,1,일반,수수께끼포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,에스퍼,1.1,80,3,발광,자연회복,애널라이즈,520,60,75,85,100,85,115,1,1,수중 3,,기둥형,보라,
121,starmie-mega,메가아쿠스타,1,일반,수수께끼포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,물,에스퍼,2.3,80,3,발광,자연회복,,660,60,140,105,130,105,120,1,1,수중 3,,기둥형,보라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/012102.png
122,mr-mime,마임맨,1,일반,배리어포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,에스퍼,페어리,1.3,54.5,3,방음,필터,테크니션,460,40,45,65,100,120,90,2,1,인간형,,인간형,담홍,
122,mr-mime-galarian,가라르마임맨,1,일반,배리어포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,얼음,에스퍼,1.4,56.8,3,의기양양,배리어프리,아이스바디,460,50,65,65,90,90,100,2,1,인간형,,인간형,하양,
123,scyther,스라크,1,일반,버마재비포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,비행,1.5,56,3,벌레의알림,테크니션,불굴의마음,500,70,110,80,55,80,105,2,1,벌레,,다익형,초록,
124,jynx,루주라,1,일반,인간형태포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,에스퍼,1.4,40.6,3,둔감,예지몽,건조피부,455,65,50,35,115,95,95,2,1,인간형,,인간형,빨강,
125,electabuzz,에레브,1,일반,전기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,1.1,30,2,정전기,,의기양양,490,65,83,57,95,85,105,2,1,인간형,,이족꼬리형,노랑,
126,magmar,마그마,1,일반,불뿜기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,1.3,44.5,2,불꽃몸,,의기양양,495,65,95,57,100,85,93,2,1,인간형,,이족꼬리형,빨강,
127,pinsir,쁘사이저,1,일반,뿔집게포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,1.5,55,3,괴력집게,틀깨기,자기과신,500,65,125,100,55,70,85,1,1,벌레,,인간형,갈색,
127,pinsir-mega,메가쁘사이저,1,일반,뿔집게포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,벌레,비행,1.7,59,1,스카이스킨,,,600,65,155,120,65,90,105,1,1,벌레,,다익형,갈색,
128,tauros,켄타로스,1,일반,성난소포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,1.4,88.4,3,위협,분노의경혈,우격다짐,490,75,100,95,40,70,110,1,1,육상,,사족형,갈색,
128,tauros-paldean-combat,팔데아켄타로스(컴뱃종),1,일반,성난소포켓몬,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,격투,,1.4,115,3,위협,분노의경혈,되새김질,490,75,110,105,30,70,100,1,1,육상,,사족형,검정,
128,tauros-paldean-blaze,팔데아켄타로스(블레이즈종),1,일반,성난소포켓몬,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,격투,불꽃,1.4,85,3,위협,분노의경혈,되새김질,490,75,110,105,30,70,100,1,1,육상,,사족형,검정,
128,tauros-paldean-aqua,팔데아켄타로스(워터종),1,일반,성난소포켓몬,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,격투,물,1.4,110,3,위협,분노의경혈,되새김질,490,75,110,105,30,70,100,1,1,육상,,사족형,검정,
129,magikarp,잉어킹,1,일반,물고기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.9,10,2,쓱쓱,,주눅,200,20,10,55,15,20,80,1,2,수중 2,드래곤,물고기형,빨강,
130,gyarados,갸라도스,1,일반,흉악포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,비행,6.5,235,2,위협,,자기과신,540,95,125,79,60,100,81,1,2,수중 2,드래곤,뱀형,파랑,
130,gyarados-mega,메가갸라도스,1,일반,흉악포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,물,악,6.5,305,1,틀깨기,,,640,95,155,109,70,130,81,1,2,수중 2,드래곤,뱀형,파랑,
131,lapras,라프라스,1,일반,탈것포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,물,얼음,2.5,220,3,저수,조가비갑옷,촉촉바디,535,130,85,80,85,95,60,1,2,괴수,수중 1,물고기형,파랑,
132,ditto,메타몽,1,일반,변신포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,0.3,4,2,유연,,괴짜,288,48,48,48,48,48,48,2,1,메타몽,,머리형,보라,
133,eevee,이브이,1,일반,진화포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,노말,,0.3,6.5,3,도주,적응력,위험예지,325,55,55,50,45,65,55,2,1,육상,,사족형,갈색,
134,vaporeon,샤미드,1,일반,거품뿜기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1,29,2,저수,,촉촉바디,525,130,65,60,110,95,65,2,1,육상,,사족형,파랑,
135,jolteon,쥬피썬더,1,일반,번개포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.8,24.5,2,축전,,속보,525,65,65,60,110,95,130,2,1,육상,,사족형,노랑,
136,flareon,부스터,1,일반,불꽃포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.9,25,2,타오르는불꽃,,근성,525,65,130,60,95,110,65,2,1,육상,,사족형,빨강,
137,porygon,폴리곤,1,일반,가상포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,0.8,36.5,3,트레이스,다운로드,애널라이즈,395,65,60,70,85,75,40,2,1,광물,,다리형,담홍,
138,omanyte,암나이트,1,일반,소용돌이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,물,0.4,7.5,3,쓱쓱,조가비갑옷,깨어진갑옷,355,35,40,100,90,55,35,2,2,수중 1,수중 3,다족형,파랑,
139,omastar,암스타,1,일반,소용돌이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,물,1,35,3,쓱쓱,조가비갑옷,깨어진갑옷,495,70,60,125,115,70,55,2,2,수중 1,수중 3,다족형,파랑,
140,kabuto,투구,1,일반,껍질포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,물,0.5,11.5,3,쓱쓱,전투무장,깨어진갑옷,355,30,80,90,55,45,55,2,2,수중 1,수중 3,곤충형,갈색,
141,kabutops,투구푸스,1,일반,껍질포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,물,1.3,40.5,3,쓱쓱,전투무장,깨어진갑옷,495,60,115,105,65,70,80,2,2,수중 1,수중 3,이족꼬리형,갈색,
142,aerodactyl,프테라,1,일반,화석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,비행,1.8,59,3,돌머리,프레셔,긴장감,515,80,105,65,60,75,130,1,1,비행,,단익형,보라,
142,aerodactyl-mega,메가프테라,1,일반,화석포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,바위,비행,2.1,79,1,단단한발톱,,,615,80,135,85,70,95,150,1,1,비행,,단익형,보라,
143,snorlax,잠만보,1,일반,졸음포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,노말,,2.1,460,3,면역,두꺼운지방,먹보,540,160,110,65,65,110,30,1,1,괴수,,인간형,검정,
144,articuno,프리져,1,준전설,냉동포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,비행,1.7,55.4,2,프레셔,,눈숨기,580,90,85,100,95,125,85,1,1,알미발견,,단익형,파랑,
144,articuno-galarian,가라르프리져,1,준전설,냉동포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,에스퍼,비행,1.7,50.9,1,승기,,,580,90,85,85,125,100,95,1,1,알미발견,,단익형,보라,
145,zapdos,썬더,1,준전설,전기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,비행,1.6,52.6,2,프레셔,,정전기,580,90,90,85,125,90,100,1,1,알미발견,,단익형,노랑,
145,zapdos-galarian,가라르썬더,1,준전설,전기포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,격투,비행,1.6,58.2,1,오기,,,580,90,125,90,85,90,100,1,1,알미발견,,단익형,노랑,
146,moltres,파이어,1,준전설,화염포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,비행,2,60,2,프레셔,,불꽃몸,580,90,100,90,125,85,90,1,1,알미발견,,단익형,노랑,
146,moltres-galarian,가라르파이어,1,준전설,화염포켓몬,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,악,비행,2,66,1,발끈,,,580,90,85,90,100,125,90,1,1,알미발견,,단익형,빨강,
147,dratini,미뇽,1,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,1.8,3.3,2,탈피,,이상한비늘,300,41,64,45,50,50,50,1,2,수중 1,드래곤,뱀형,파랑,
148,dragonair,신뇽,1,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,4,16.5,2,탈피,,이상한비늘,420,61,84,65,70,70,70,1,2,수중 1,드래곤,뱀형,파랑,
149,dragonite,망나뇽,1,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,비행,2.2,210,2,정신력,,멀티스케일,600,91,134,95,100,100,80,1,2,수중 1,드래곤,이족꼬리형,갈색,
149,dragonite-mega,메가망나뇽,1,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,비행,5.5,290,2,멀티스케일,,,700,91,124,115,145,125,100,1,2,수중 1,드래곤,이족꼬리형,갈색,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/014902.png
150,mewtwo,뮤츠,1,전설,유전포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,2,122,2,프레셔,,긴장감,680,106,110,90,154,90,130,1,1,알미발견,,이족꼬리형,보라,
150,mewtwo-mega-x,메가뮤츠X,1,전설,유전포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,에스퍼,격투,2.3,127,1,불굴의마음,,,780,106,190,100,154,100,130,1,1,알미발견,,이족꼬리형,보라,
150,mewtwo-mega-y,메가뮤츠Y,1,전설,유전포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,에스퍼,,1.5,33,1,불면,,,780,106,150,70,194,120,140,1,1,알미발견,,이족꼬리형,보라,
151,mew,뮤,1,환상,신종포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,0.4,4,1,싱크로,,,600,100,100,100,100,100,100,4,1,알미발견,,이족꼬리형,담홍,
152,chikorita,치코리타,2,일반,잎사귀포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.9,6.4,2,심록,,리프가드,318,45,49,65,49,65,45,4,2,괴수,식물,사족형,초록,
153,bayleef,베이리프,2,일반,잎사귀포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,1.2,15.8,2,심록,,리프가드,405,60,62,80,63,80,60,4,2,괴수,식물,사족형,초록,
154,meganium,메가니움,2,일반,허브포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,1.8,100.5,2,심록,,리프가드,525,80,82,100,83,100,80,4,2,괴수,식물,사족형,초록,
154,meganium-mega,메가메가니움,2,일반,허브포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,풀,페어리,2.4,201,2,메가솔라,,,625,80,92,115,143,115,80,4,2,괴수,식물,사족형,초록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/015402.png
155,cyndaquil,브케인,2,일반,불쥐포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.5,7.9,2,맹화,,타오르는불꽃,309,39,52,43,60,50,65,4,1,육상,,인간형,노랑,
156,quilava,마그케인,2,일반,화산포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.9,19,2,맹화,,타오르는불꽃,405,58,64,58,80,65,80,4,1,육상,,사족형,노랑,
157,typhlosion,블레이범,2,일반,화산포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,1.7,79.5,2,맹화,,타오르는불꽃,534,78,84,78,109,85,100,4,1,육상,,사족형,노랑,
157,typhlosion-hisuian,히스이블레이범,2,일반,화산포켓몬,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,고스트,1.6,69.8,2,맹화,,통찰,534,73,84,78,119,85,95,4,1,육상,,사족형,노랑,
